Season,RoundNumber,GrandPrix,CornerNumber,Direction,CenterX,CenterY,Radius,Equation
2022,15,Dutch Grand Prix,6.0,Left,4375.324436505775,4396.188649315957,1546.729951727633,(x - 4375.32)^2 + (y - 4396.19)^2 = 2392373.54
2022,15,Dutch Grand Prix,7.0,Right,6563.284239354698,1908.091665118808,1706.1578069614425,(x - 6563.28)^2 + (y - 1908.09)^2 = 2910974.46
2022,15,Dutch Grand Prix,8.0,Right,7663.189592509212,2564.4980056373133,1043.5453298701918,(x - 7663.19)^2 + (y - 2564.50)^2 = 1088986.86
2022,15,Dutch Grand Prix,9.0,Right,7043.451876071174,177.08830288737994,1483.4211446719462,(x - 7043.45)^2 + (y - 177.09)^2 = 2200538.29
2022,15,Dutch Grand Prix,10.0,Left,6433.017386915501,613.7366197678662,806.8843479416774,(x - 6433.02)^2 + (y - 613.74)^2 = 651062.35
2022,15,Dutch Grand Prix,11.0,Left,6930.21843405936,2043.166484299293,522.3361272134367,(x - 6930.22)^2 + (y - 2043.17)^2 = 272835.03
2022,15,Dutch Grand Prix,12.0,Right,2095.305932419131,1822.859028324137,277.9096841422945,(x - 2095.31)^2 + (y - 1822.86)^2 = 77233.79
2022,15,Dutch Grand Prix,13.0,Left,1575.572202166065,1418.1425992779784,384.3816184682859,(x - 1575.57)^2 + (y - 1418.14)^2 = 147749.23
2022,15,Dutch Grand Prix,14.0,Right,1024.1417417328475,-1034.5969405422143,584.4021196144616,(x - 1024.14)^2 + (y - -1034.60)^2 = 341525.84
2022,15,Dutch Grand Prix,15.0,Right,281.41375247462537,-285.4214750116564,1270.1901727677273,(x - 281.41)^2 + (y - -285.42)^2 = 1613383.07
2022,16,Italian Grand Prix,1.0,Right,-295.4034650519784,7994.065630126182,323.08100331874647,(x - -295.40)^2 + (y - 7994.07)^2 = 104381.33
2022,16,Italian Grand Prix,2.0,Left,-393.60579756082427,8571.531945890642,264.23896262164385,(x - -393.61)^2 + (y - 8571.53)^2 = 69822.23
2022,16,Italian Grand Prix,3.0,Right,2961.4145788718265,10834.284752304748,3403.667373783976,(x - 2961.41)^2 + (y - 10834.28)^2 = 11584951.59
2022,16,Italian Grand Prix,4.0,Left,6460.883971558634,15035.28098311622,529.5649113152158,(x - 6460.88)^2 + (y - 15035.28)^2 = 280439.00
2022,16,Italian Grand Prix,5.0,Right,7551.478701077357,14359.619950058595,778.7600387016967,(x - 7551.48)^2 + (y - 14359.62)^2 = 606467.20
2022,16,Italian Grand Prix,6.0,Right,10026.37331478467,14993.34104595339,893.6661499770752,(x - 10026.37)^2 + (y - 14993.34)^2 = 798639.19
2022,16,Italian Grand Prix,7.0,Right,10300.49442621399,13034.423761941322,773.233947212818,(x - 10300.49)^2 + (y - 13034.42)^2 = 597890.74
2022,16,Italian Grand Prix,8.0,Left,3196.812485165869,5994.2802399311595,654.4740109299962,(x - 3196.81)^2 + (y - 5994.28)^2 = 428336.23
2022,16,Italian Grand Prix,9.0,Right,1153.6412534072626,5716.655014656289,1393.744699405713,(x - 1153.64)^2 + (y - 5716.66)^2 = 1942524.29
2022,16,Italian Grand Prix,10.0,Left,3121.9572197055027,3814.9704981105997,1378.0899679128477,(x - 3121.96)^2 + (y - 3814.97)^2 = 1899131.96
2022,16,Italian Grand Prix,11.0,Right,-241.98514556555125,-4644.608635244228,1170.9097319200323,(x - -241.99)^2 + (y - -4644.61)^2 = 1371029.60
2022,17,Singapore Grand Prix,1.0,Left,2.597325687151301,3094.7923052624274,573.4083219063117,(x - 2.60)^2 + (y - 3094.79)^2 = 328797.10
2022,17,Singapore Grand Prix,2.0,Right,211.6057838109449,4527.449023165943,879.57234026791,(x - 211.61)^2 + (y - 4527.45)^2 = 773647.50
2022,17,Singapore Grand Prix,3.0,Left,-762.0519688526566,3728.0961217969034,352.1761314536551,(x - -762.05)^2 + (y - 3728.10)^2 = 124028.03
2022,17,Singapore Grand Prix,4.0,Right,-1068.2570799737462,878.2602963314362,690.4467507058174,(x - -1068.26)^2 + (y - 878.26)^2 = 476716.72
2022,17,Singapore Grand Prix,5.0,Right,-4504.6196789951155,3035.8862526168878,2623.012424791607,(x - -4504.62)^2 + (y - 3035.89)^2 = 6880194.18
2022,17,Singapore Grand Prix,6.0,Left,-8190.606164997958,1570.8273908333551,582.5423005101355,(x - -8190.61)^2 + (y - 1570.83)^2 = 339355.53
2022,17,Singapore Grand Prix,7.0,Right,-9544.515473887814,767.4690522243714,242.23708800778226,(x - -9544.52)^2 + (y - 767.47)^2 = 58678.81
2022,17,Singapore Grand Prix,8.0,Left,-10907.855382264983,1064.8663818136356,595.362630221112,(x - -10907.86)^2 + (y - 1064.87)^2 = 354456.66
2022,17,Singapore Grand Prix,9.0,Left,-12397.111475684109,-1953.1053795001865,783.6579838489723,(x - -12397.11)^2 + (y - -1953.11)^2 = 614119.84
2022,17,Singapore Grand Prix,10.0,Right,-12600.055966460775,-3107.6954563770087,399.3618129342162,(x - -12600.06)^2 + (y - -3107.70)^2 = 159489.86
2022,17,Singapore Grand Prix,11.0,Left,-11560.168761369274,-3347.735157929552,590.023979237289,(x - -11560.17)^2 + (y - -3347.74)^2 = 348128.30
2022,17,Singapore Grand Prix,12.0,Right,-12726.438303961355,-5618.811611238425,1913.7441275463998,(x - -12726.44)^2 + (y - -5618.81)^2 = 3662416.59
2022,17,Singapore Grand Prix,13.0,Left,-10798.25803366187,-4674.584940913875,218.64462607246597,(x - -10798.26)^2 + (y - -4674.58)^2 = 47805.47
2022,17,Singapore Grand Prix,14.0,Right,-9229.267944174608,-166.86173925056775,300.24654272618,(x - -9229.27)^2 + (y - -166.86)^2 = 90147.99
2022,17,Singapore Grand Prix,15.0,Left,-6638.2502669512705,435.95818940187684,1860.4338587747848,(x - -6638.25)^2 + (y - 435.96)^2 = 3461214.14
2022,17,Singapore Grand Prix,16.0,Right,-6681.444647206284,-1784.1745629221489,354.51461479159644,(x - -6681.44)^2 + (y - -1784.17)^2 = 125680.61
2022,17,Singapore Grand Prix,17.0,Left,-5674.621197360001,-1845.0484111292587,657.2154434513169,(x - -5674.62)^2 + (y - -1845.05)^2 = 431932.14
2022,17,Singapore Grand Prix,18.0,Left,-4361.868097329717,-2218.1615780961038,349.5100169333404,(x - -4361.87)^2 + (y - -2218.16)^2 = 122157.25
2022,17,Singapore Grand Prix,19.0,Right,-3526.480322967293,-2006.226228695259,410.9549793396435,(x - -3526.48)^2 + (y - -2006.23)^2 = 168884.00
2022,17,Singapore Grand Prix,20.0,Right,-2800.938063987454,-1984.06817704793,343.7545332393375,(x - -2800.94)^2 + (y - -1984.07)^2 = 118167.18
2022,17,Singapore Grand Prix,21.0,Left,-1691.0528555780256,-1855.5440090816533,745.1389795091224,(x - -1691.05)^2 + (y - -1855.54)^2 = 555232.10
2022,17,Singapore Grand Prix,22.0,Left,29.97662822704058,-1463.6489076315738,1216.214247193466,(x - 29.98)^2 + (y - -1463.65)^2 = 1479177.10
2022,18,Japanese Grand Prix,1.0,Right,5335.256604714713,-6409.572254768139,853.134396782575,(x - 5335.26)^2 + (y - -6409.57)^2 = 727838.30
2022,18,Japanese Grand Prix,2.0,Left,3123.1787504752233,-6587.385716202511,1181.1525298404715,(x - 3123.18)^2 + (y - -6587.39)^2 = 1395121.30
2022,18,Japanese Grand Prix,3.0,Right,3136.304121385009,-4586.794200804455,843.620854413005,(x - 3136.30)^2 + (y - -4586.79)^2 = 711696.15
2022,18,Japanese Grand Prix,4.0,Left,1293.081993470693,-4644.085374607049,963.6801548414004,(x - 1293.08)^2 + (y - -4644.09)^2 = 928679.44
2022,18,Japanese Grand Prix,5.0,Right,1050.4355440082102,-2756.27449711242,933.5377287419091,(x - 1050.44)^2 + (y - -2756.27)^2 = 871492.69
2022,18,Japanese Grand Prix,6.0,Left,-1364.2403676556253,-2575.8186112552767,1913.4487476239456,(x - -1364.24)^2 + (y - -2575.82)^2 = 3661286.11
2022,18,Japanese Grand Prix,7.0,Right,-4238.607301594915,-2139.226001989193,623.877130100584,(x - -4238.61)^2 + (y - -2139.23)^2 = 389222.67
2022,18,Japanese Grand Prix,8.0,Right,-5157.299505787762,-2382.6704184211953,511.63390882175537,(x - -5157.30)^2 + (y - -2382.67)^2 = 261769.26
2022,18,Japanese Grand Prix,9.0,Right,-4752.396403524486,177.22425179062745,1391.029485817651,(x - -4752.40)^2 + (y - 177.22)^2 = 1934963.03
2022,18,Japanese Grand Prix,10.0,Left,-6026.609930527176,1362.7703310175725,276.51256382803444,(x - -6026.61)^2 + (y - 1362.77)^2 = 76459.20
2022,18,Japanese Grand Prix,11.0,Right,-8268.287564846369,1132.8321331284428,1544.747505562725,(x - -8268.29)^2 + (y - 1132.83)^2 = 2386244.86
2022,18,Japanese Grand Prix,12.0,Right,-8514.198642533936,2588.39592760181,3020.3719810496573,(x - -8514.20)^2 + (y - 2588.40)^2 = 9122646.90
2022,18,Japanese Grand Prix,13.0,Right,-9151.610965895403,2293.4016033006897,2522.2948346331773,(x - -9151.61)^2 + (y - 2293.40)^2 = 6361971.23
2022,18,Japanese Grand Prix,14.0,Left,-12764.683943583632,2091.666136815504,877.5121318173614,(x - -12764.68)^2 + (y - 2091.67)^2 = 770027.54
2022,18,Japanese Grand Prix,15.0,Left,-5316.272757176862,-487.13629757600944,1561.2458168929704,(x - -5316.27)^2 + (y - -487.14)^2 = 2437488.50
2022,18,Japanese Grand Prix,16.0,Right,-1898.5418351177348,-211.8145835714617,453.50964858179634,(x - -1898.54)^2 + (y - -211.81)^2 = 205671.00
2022,18,Japanese Grand Prix,17.0,Left,-1321.578954638051,523.0521634668892,491.18437822333556,(x - -1321.58)^2 + (y - 523.05)^2 = 241262.09
2022,18,Japanese Grand Prix,18.0,Right,-238.8191081700356,-1395.7421612248638,1847.419131000751,(x - -238.82)^2 + (y - -1395.74)^2 = 3412957.45
2022,19,United States Grand Prix,1.0,Left,3533.531835429713,-3825.320794512137,281.7857743717137,(x - 3533.53)^2 + (y - -3825.32)^2 = 79403.22
2022,19,United States Grand Prix,2.0,Left,2656.210099224969,-3731.874831434413,1137.772343384989,(x - 2656.21)^2 + (y - -3731.87)^2 = 1294525.91
2022,19,United States Grand Prix,3.0,Right,4762.843781968387,-2162.4691318789114,1423.5653376596863,(x - 4762.84)^2 + (y - -2162.47)^2 = 2026538.27
2022,19,United States Grand Prix,4.0,Left,3719.6825504292565,1320.8989306797416,2155.7651772661657,(x - 3719.68)^2 + (y - 1320.90)^2 = 4647323.50
2022,19,United States Grand Prix,5.0,Right,6632.405943888024,31.29900398091929,1024.9597038482045,(x - 6632.41)^2 + (y - 31.30)^2 = 1050542.39
2022,19,United States Grand Prix,6.0,Left,5506.155173678684,2006.8980649151117,1316.739430654512,(x - 5506.16)^2 + (y - 2006.90)^2 = 1733802.73
2022,19,United States Grand Prix,7.0,Right,7896.719624045175,1612.2734382664758,1126.8509197757026,(x - 7896.72)^2 + (y - 1612.27)^2 = 1269793.00
2022,19,United States Grand Prix,8.0,Left,9164.86651289585,2894.2007249195594,573.090345766195,(x - 9164.87)^2 + (y - 2894.20)^2 = 328432.54
2022,19,United States Grand Prix,9.0,Right,10560.461066259997,2619.1346123068292,637.763150995636,(x - 10560.46)^2 + (y - 2619.13)^2 = 406741.84
2022,19,United States Grand Prix,10.0,Left,11544.185325499195,3735.7220569227916,919.7642961524683,(x - 11544.19)^2 + (y - 3735.72)^2 = 845966.36
2022,19,United States Grand Prix,11.0,Left,12200.000608642727,4828.542503550416,1826.1254930657124,(x - 12200.00)^2 + (y - 4828.54)^2 = 3334734.32
2022,19,United States Grand Prix,12.0,Left,15246.864324310758,6168.648376628397,329.89808594942724,(x - 15246.86)^2 + (y - 6168.65)^2 = 108832.75
2022,19,United States Grand Prix,13.0,Left,4427.6183819675,3732.153416040538,448.5251477557625,(x - 4427.62)^2 + (y - 3732.15)^2 = 201174.81
2022,19,United States Grand Prix,14.0,Right,4518.194524491448,2413.0008382610495,542.5633013019318,(x - 4518.19)^2 + (y - 2413.00)^2 = 294374.94
2022,19,United States Grand Prix,15.0,Left,3339.7662093617982,2855.5911524930416,452.7781137221861,(x - 3339.77)^2 + (y - 2855.59)^2 = 205008.02
2022,19,United States Grand Prix,16.0,Right,2321.1086160611267,1216.7436685249652,1369.4158417540182,(x - 2321.11)^2 + (y - 1216.74)^2 = 1875299.75
2022,19,United States Grand Prix,17.0,Left,-171.47484578457716,941.7079341824589,964.7604864865162,(x - -171.47)^2 + (y - 941.71)^2 = 930762.80
2022,19,United States Grand Prix,18.0,Left,-2146.2706631222904,659.8610003986644,413.3872535018706,(x - -2146.27)^2 + (y - 659.86)^2 = 170889.02
2022,20,Mexico City Grand Prix,1.0,Right,11036.701107153582,-916.2382485163791,589.6058526817845,(x - 11036.70)^2 + (y - -916.24)^2 = 347635.06
2022,20,Mexico City Grand Prix,2.0,Left,11984.64080204689,-1212.9861887107722,418.78492986358987,(x - 11984.64)^2 + (y - -1212.99)^2 = 175380.82
2022,20,Mexico City Grand Prix,3.0,Right,11538.669041602394,-1974.6233949219475,480.16508532384177,(x - 11538.67)^2 + (y - -1974.62)^2 = 230558.51
2022,20,Mexico City Grand Prix,4.0,Left,9173.152028432043,-7705.968699388268,386.23279867548797,(x - 9173.15)^2 + (y - -7705.97)^2 = 149175.77
2022,20,Mexico City Grand Prix,5.0,Right,9002.010464304176,-8326.163230874885,257.1778609091314,(x - 9002.01)^2 + (y - -8326.16)^2 = 66140.45
2022,20,Mexico City Grand Prix,6.0,Right,8320.402379751842,-8668.821971559988,370.4183864168194,(x - 8320.40)^2 + (y - -8668.82)^2 = 137209.78
2022,20,Mexico City Grand Prix,7.0,Left,7613.65969020779,-6120.588544091119,793.3337445595447,(x - 7613.66)^2 + (y - -6120.59)^2 = 629378.43
2022,20,Mexico City Grand Prix,8.0,Right,8969.884624130656,-3834.3369427546863,1873.1322907886629,(x - 8969.88)^2 + (y - -3834.34)^2 = 3508624.58
2022,20,Mexico City Grand Prix,9.0,Left,6287.871288985205,-5334.627969066887,1206.0457718806,(x - 6287.87)^2 + (y - -5334.63)^2 = 1454546.40
2022,20,Mexico City Grand Prix,10.0,Right,5952.967167028468,-3101.6276973364156,1023.5354708948848,(x - 5952.97)^2 + (y - -3101.63)^2 = 1047624.86
2022,20,Mexico City Grand Prix,11.0,Left,3722.8387237772126,-3931.8544486585215,1395.7068236927994,(x - 3722.84)^2 + (y - -3931.85)^2 = 1947997.54
2022,20,Mexico City Grand Prix,12.0,Right,2.944320499527269,-1117.674538070432,645.2432281820552,(x - 2.94)^2 + (y - -1117.67)^2 = 416338.82
2022,20,Mexico City Grand Prix,13.0,Left,-867.6660535369507,-181.91389036763945,269.9375018976116,(x - -867.67)^2 + (y - -181.91)^2 = 72866.25
2022,20,Mexico City Grand Prix,14.0,Right,-1436.963216298572,379.6854432118654,550.8502569505162,(x - -1436.96)^2 + (y - 379.69)^2 = 303436.01
2022,20,Mexico City Grand Prix,15.0,Right,-1433.5251833850673,461.63322634479914,908.3732949969933,(x - -1433.53)^2 + (y - 461.63)^2 = 825142.04
2022,21,São Paulo Grand Prix,1.0,Left,-2909.452658627503,-4919.225271123442,467.76543619613005,(x - -2909.45)^2 + (y - -4919.23)^2 = 218804.50
2022,21,São Paulo Grand Prix,2.0,Right,-2071.5847159683494,-5460.195488896496,472.82523114625263,(x - -2071.58)^2 + (y - -5460.20)^2 = 223563.70
2022,21,São Paulo Grand Prix,3.0,Left,-1047.822201366911,-3678.642268168758,1566.6882825323344,(x - -1047.82)^2 + (y - -3678.64)^2 = 2454512.17
2022,21,São Paulo Grand Prix,4.0,Left,646.9141131563894,1253.5038778249666,1249.965149423974,(x - 646.91)^2 + (y - 1253.50)^2 = 1562412.87
2022,21,São Paulo Grand Prix,5.0,Right,-3007.151033362077,60.41368066083079,1040.7319442332544,(x - -3007.15)^2 + (y - 60.41)^2 = 1083122.98
2022,21,São Paulo Grand Prix,6.0,Right,-3759.4605409968794,622.0603096466043,410.96820949171905,(x - -3759.46)^2 + (y - 622.06)^2 = 168894.87
2022,21,São Paulo Grand Prix,7.0,Left,-3176.4292010800878,1323.9006857120753,486.74631486418986,(x - -3176.43)^2 + (y - 1323.90)^2 = 236921.98
2022,21,São Paulo Grand Prix,8.0,Right,-3506.971225566776,2892.9287705130655,459.6749521631929,(x - -3506.97)^2 + (y - 2892.93)^2 = 211301.06
2022,21,São Paulo Grand Prix,9.0,Left,-1967.043817932629,3535.6601945136554,1147.3770111646495,(x - -1967.04)^2 + (y - 3535.66)^2 = 1316474.01
2022,21,São Paulo Grand Prix,10.0,Left,-763.4165407301923,4310.731039539603,491.4248581957434,(x - -763.42)^2 + (y - 4310.73)^2 = 241498.39
2022,21,São Paulo Grand Prix,11.0,Left,-1498.5215705036308,3160.0018784941235,1827.338332050204,(x - -1498.52)^2 + (y - 3160.00)^2 = 3339165.38
2022,21,São Paulo Grand Prix,12.0,Left,-1760.1842766699936,2361.051097343754,2559.401781998745,(x - -1760.18)^2 + (y - 2361.05)^2 = 6550537.48
2022,22,Abu Dhabi Grand Prix,1.0,Left,3859.67569154983,3032.1487968335805,547.4774906216205,(x - 3859.68)^2 + (y - 3032.15)^2 = 299731.60
2022,22,Abu Dhabi Grand Prix,2.0,Left,2983.435365502861,4205.91193013638,1152.3815998039468,(x - 2983.44)^2 + (y - 4205.91)^2 = 1327983.35
2022,22,Abu Dhabi Grand Prix,3.0,Right,3329.299484566666,6565.500327633233,1196.1752059820706,(x - 3329.30)^2 + (y - 6565.50)^2 = 1430835.12
2022,22,Abu Dhabi Grand Prix,4.0,Left,1761.795849385611,11303.429363535237,459.741880150831,(x - 1761.80)^2 + (y - 11303.43)^2 = 211362.60
2022,22,Abu Dhabi Grand Prix,5.0,Left,-2027.4734641984924,759.8309656281415,162.2415010062012,(x - -2027.47)^2 + (y - 759.83)^2 = 26322.30
2022,22,Abu Dhabi Grand Prix,6.0,Right,-1686.3268721776724,467.0964443539269,162.55034546361964,(x - -1686.33)^2 + (y - 467.10)^2 = 26422.61
2022,22,Abu Dhabi Grand Prix,7.0,Left,2313.0332209583335,918.815499779259,3818.003876418504,(x - 2313.03)^2 + (y - 918.82)^2 = 14577153.60
2022,22,Abu Dhabi Grand Prix,8.0,Left,5036.520165109517,-4556.751209016608,770.0254913910812,(x - 5036.52)^2 + (y - -4556.75)^2 = 592939.26
2022,22,Abu Dhabi Grand Prix,9.0,Right,2643.39741240103,-2480.2378875671207,1156.4688596324504,(x - 2643.40)^2 + (y - -2480.24)^2 = 1337420.22
2022,22,Abu Dhabi Grand Prix,10.0,Left,2058.6459753783533,-732.8150605741534,723.8793316257656,(x - 2058.65)^2 + (y - -732.82)^2 = 524001.29
2022,22,Abu Dhabi Grand Prix,11.0,Right,313.69676335345997,792.9773915386501,1074.4481201947297,(x - 313.70)^2 + (y - 792.98)^2 = 1154438.76
2022,22,Abu Dhabi Grand Prix,12.0,Right,-520.3871537376291,1349.3195863963879,643.4880506902017,(x - -520.39)^2 + (y - 1349.32)^2 = 414076.87
2024,1,Bahrain Grand Prix,1.0,Right,126.10852886924346,8098.376884664279,248.56181275451354,(x - 126.11)^2 + (y - 8098.38)^2 = 61782.97
2024,1,Bahrain Grand Prix,2.0,Left,1017.0112450612907,8611.522338162293,758.6786495117534,(x - 1017.01)^2 + (y - 8611.52)^2 = 575593.29
2024,1,Bahrain Grand Prix,3.0,Right,2092.309384475781,6538.668080508354,1537.6892731425746,(x - 2092.31)^2 + (y - 6538.67)^2 = 2364488.30
2024,1,Bahrain Grand Prix,4.0,Right,6965.170787472429,6619.823427171922,543.3051024426879,(x - 6965.17)^2 + (y - 6619.82)^2 = 295180.43
2024,1,Bahrain Grand Prix,5.0,Left,8073.654014523282,3621.932755746889,2562.4544047710033,(x - 8073.65)^2 + (y - 3621.93)^2 = 6566172.58
2024,1,Bahrain Grand Prix,6.0,Right,4931.088432131136,4994.166064650984,820.3891355537805,(x - 4931.09)^2 + (y - 4994.17)^2 = 673038.33
2024,1,Bahrain Grand Prix,7.0,Left,4591.792223682289,2850.128364036699,1341.285536012187,(x - 4591.79)^2 + (y - 2850.13)^2 = 1799046.89
2024,1,Bahrain Grand Prix,8.0,Right,2566.96125317525,2809.9192936291474,338.2964610683028,(x - 2566.96)^2 + (y - 2809.92)^2 = 114444.50
2024,1,Bahrain Grand Prix,9.0,Left,2402.2333087191028,6021.8316962916515,605.4939190152256,(x - 2402.23)^2 + (y - 6021.83)^2 = 366622.89
2024,1,Bahrain Grand Prix,10.0,Left,2394.8640905230554,196.60226307638507,878.6268190148672,(x - 2394.86)^2 + (y - 196.60)^2 = 771985.09
2024,1,Bahrain Grand Prix,11.0,Right,4848.130211159741,192.80278156637718,1413.23832680269,(x - 4848.13)^2 + (y - 192.80)^2 = 1997242.57
2024,1,Bahrain Grand Prix,12.0,Right,5966.786528523206,438.0150555351216,695.1187905953574,(x - 5966.79)^2 + (y - 438.02)^2 = 483190.13
2024,1,Bahrain Grand Prix,13.0,Right,137.97045658255954,-2714.5689378173784,744.0203983609927,(x - 137.97)^2 + (y - -2714.57)^2 = 553566.35
2024,2,Saudi Arabian Grand Prix,1.0,Left,-3044.842641994524,4441.784131344141,343.5828116332755,(x - -3044.84)^2 + (y - 4441.78)^2 = 118049.15
2024,2,Saudi Arabian Grand Prix,2.0,Right,-3270.5906837140406,5000.12943790442,256.2268749063319,(x - -3270.59)^2 + (y - 5000.13)^2 = 65652.21
2024,2,Saudi Arabian Grand Prix,3.0,Left,-4727.285685014516,6307.589481258132,1397.131268239924,(x - -4727.29)^2 + (y - 6307.59)^2 = 1951975.78
2024,2,Saudi Arabian Grand Prix,4.0,Left,-4102.343843331342,8889.049790937794,472.8499767196836,(x - -4102.34)^2 + (y - 8889.05)^2 = 223587.10
2024,2,Saudi Arabian Grand Prix,5.0,Right,-3318.303459864586,10410.506476879002,1291.8242863958376,(x - -3318.30)^2 + (y - 10410.51)^2 = 1668809.99
2024,2,Saudi Arabian Grand Prix,6.0,Left,-5600.0675517361105,11702.112946137999,1366.716401009757,(x - -5600.07)^2 + (y - 11702.11)^2 = 1867913.72
2024,2,Saudi Arabian Grand Prix,7.0,Right,-3656.6118063988606,13610.277638720228,1403.3455874355318,(x - -3656.61)^2 + (y - 13610.28)^2 = 1969378.84
2024,2,Saudi Arabian Grand Prix,8.0,Left,-4803.222018679492,15583.115464120905,904.0117718399574,(x - -4803.22)^2 + (y - 15583.12)^2 = 817237.28
2024,2,Saudi Arabian Grand Prix,9.0,Left,-4381.4379957401725,20806.104750730934,801.0539473384796,(x - -4381.44)^2 + (y - 20806.10)^2 = 641687.43
2024,2,Saudi Arabian Grand Prix,10.0,Right,-6977.156094089836,18551.479735950245,2878.156134071438,(x - -6977.16)^2 + (y - 18551.48)^2 = 8283782.73
2024,2,Saudi Arabian Grand Prix,11.0,Left,-1696.9100293932463,15797.5727767781,3072.127722702741,(x - -1696.91)^2 + (y - 15797.57)^2 = 9437968.74
2024,2,Saudi Arabian Grand Prix,12.0,Right,-5258.148697967013,16102.462187501193,489.8106906098707,(x - -5258.15)^2 + (y - 16102.46)^2 = 239914.51
2024,2,Saudi Arabian Grand Prix,13.0,Left,-4834.912078084431,14788.45162996442,964.9279191571121,(x - -4834.91)^2 + (y - 14788.45)^2 = 931085.89
2024,2,Saudi Arabian Grand Prix,14.0,Left,-2504.492360267347,14200.638047476257,3285.630447536656,(x - -2504.49)^2 + (y - 14200.64)^2 = 10795367.44
2024,2,Saudi Arabian Grand Prix,15.0,Left,-1881.894652457604,10371.758507091237,3051.3267269745397,(x - -1881.89)^2 + (y - 10371.76)^2 = 9310594.79
2024,2,Saudi Arabian Grand Prix,16.0,Right,-7078.276157017387,6833.165649433691,3222.258396379543,(x - -7078.28)^2 + (y - 6833.17)^2 = 10382949.17
2024,2,Saudi Arabian Grand Prix,17.0,Left,-3192.781295824976,4959.638650575604,744.4451751449778,(x - -3192.78)^2 + (y - 4959.64)^2 = 554198.62
2024,2,Saudi Arabian Grand Prix,18.0,Right,-4909.754795081005,3162.497576030512,1841.6681335368787,(x - -4909.75)^2 + (y - 3162.50)^2 = 3391741.51
2024,2,Saudi Arabian Grand Prix,19.0,Left,-778.675769430482,-85.76640759370368,3300.9999168117115,(x - -778.68)^2 + (y - -85.77)^2 = 10896600.45
2024,2,Saudi Arabian Grand Prix,20.0,Left,142.42086020486036,-1034.7168583133814,3982.7795999808027,(x - 142.42)^2 + (y - -1034.72)^2 = 15862533.34
2024,2,Saudi Arabian Grand Prix,21.0,Left,-368.87420318368623,-5200.053893927743,427.9074797028081,(x - -368.87)^2 + (y - -5200.05)^2 = 183104.81
2024,3,Australian Grand Prix,1.0,Right,-2896.5728600269317,1326.2639702463528,767.6193772821924,(x - -2896.57)^2 + (y - 1326.26)^2 = 589239.51
2024,3,Australian Grand Prix,2.0,Left,-4887.217377796189,2008.4554681027341,1335.718089944957,(x - -4887.22)^2 + (y - 2008.46)^2 = 1784142.82
2024,3,Australian Grand Prix,3.0,Right,-6856.040946935477,6952.941204760521,375.06470075691465,(x - -6856.04)^2 + (y - 6952.94)^2 = 140673.53
2024,3,Australian Grand Prix,4.0,Left,-6444.176609903049,8026.734818558211,651.9101828711143,(x - -6444.18)^2 + (y - 8026.73)^2 = 424986.89
2024,3,Australian Grand Prix,5.0,Right,-4732.561704678913,9243.612855186155,1216.31565867162,(x - -4732.56)^2 + (y - 9243.61)^2 = 1479423.78
2024,3,Australian Grand Prix,6.0,Right,-2277.8580026516584,11194.365298807988,646.7219589744715,(x - -2277.86)^2 + (y - 11194.37)^2 = 418249.29
2024,3,Australian Grand Prix,7.0,Left,-940.886278480359,12894.92855618486,1543.1685045686568,(x - -940.89)^2 + (y - 12894.93)^2 = 2381369.03
2024,3,Australian Grand Prix,8.0,Right,-1132.4096782966726,9181.059972714516,2145.9619344387424,(x - -1132.41)^2 + (y - 9181.06)^2 = 4605152.62
2024,3,Australian Grand Prix,9.0,Right,-2510.6730783993057,8424.59008467687,3676.5518757353216,(x - -2510.67)^2 + (y - 8424.59)^2 = 13517033.69
2024,3,Australian Grand Prix,10.0,Right,-769.371106973288,7832.6498533447975,1892.1153796039584,(x - -769.37)^2 + (y - 7832.65)^2 = 3580100.61
2024,3,Australian Grand Prix,11.0,Left,2727.648646532025,4728.958945086309,2475.4028742774954,(x - 2727.65)^2 + (y - 4728.96)^2 = 6127619.39
2024,3,Australian Grand Prix,12.0,Left,3876.7294750186984,4599.287227034235,3608.10889004639,(x - 3876.73)^2 + (y - 4599.29)^2 = 13018449.76
2024,3,Australian Grand Prix,13.0,Left,3612.151145038168,4206.83572519084,3200.802278398895,(x - 3612.15)^2 + (y - 4206.84)^2 = 10245135.23
2024,3,Australian Grand Prix,14.0,Left,2995.972353534817,1602.8979922451797,814.9626820076239,(x - 2995.97)^2 + (y - 1602.90)^2 = 664164.17
2024,3,Australian Grand Prix,15.0,Right,3799.1905954592494,-82.12910738652968,952.1611333865454,(x - 3799.19)^2 + (y - -82.13)^2 = 906610.82
2024,3,Australian Grand Prix,16.0,Right,3416.0895599003,-3025.738682459866,3440.284892090733,(x - 3416.09)^2 + (y - -3025.74)^2 = 11835560.14
2024,3,Australian Grand Prix,17.0,Right,7149.585400342439,-4724.052347100301,369.1811196709106,(x - 7149.59)^2 + (y - -4724.05)^2 = 136294.70
2024,3,Australian Grand Prix,18.0,Right,5235.1216169606805,-4678.405363007283,882.8673651174415,(x - 5235.12)^2 + (y - -4678.41)^2 = 779454.78
2024,3,Australian Grand Prix,19.0,Left,3500.5050349997327,-4064.5928941258053,404.6874956189425,(x - 3500.51)^2 + (y - -4064.59)^2 = 163771.97
